order_id,return_reason,return_date
72513,Wrong Item,2025-06-17
79139,Damaged,2025-04-22
381,Wrong Item,2025-10-04
25011,Late Delivery,2025-11-14
98275,Late Delivery,2025-10-12
61710,Not Needed,2025-07-05
65972,Late Delivery,2025-03-29
62784,Wrong Item,2025-06-06
70501,Wrong Item,2025-08-13
6099,Damaged,2025-05-27
85818,Wrong Item,2025-08-25
79064,Wrong Item,2025-07-14
80783,Damaged,2025-06-11
92358,Wrong Item,2025-09-03
78865,Not Needed,2025-06-05
76705,Wrong Item,2025-09-03
40996,Late Delivery,2025-08-24
77105,Damaged,2025-11-09
67437,Not Needed,2025-04-28
17884,Late Delivery,2025-05-26
12968,Late Delivery,2025-02-16
24989,Wrong Item,2025-10-05
36889,Damaged,2025-12-29
18383,Damaged,2025-01-18
28488,Not Needed,2025-10-04
32983,Late Delivery,2025-03-12
86242,Wrong Item,2025-06-30
94526,Wrong Item,2025-01-17
32272,Wrong Item,2025-09-15
50594,Wrong Item,2025-04-07
30033,Late Delivery,2025-11-05
62800,Late Delivery,2025-03-14
71300,Damaged,2025-11-14
3530,Not Needed,2025-10-08
78406,Not Needed,2025-05-19
78105,Not Needed,2025-03-03
64099,Late Delivery,2025-04-27
35116,Wrong Item,2025-04-14
92800,Not Needed,2025-01-19
57002,Late Delivery,2025-09-21
71089,Late Delivery,2025-09-19
12836,Wrong Item,2025-02-13
11823,Wrong Item,2025-05-16
57530,Wrong Item,2025-11-10
85860,Late Delivery,2025-11-19
91605,Damaged,2025-04-27
77431,Wrong Item,2025-04-24
8464,Late Delivery,2025-03-23
35454,Damaged,2025-06-25
43516,Late Delivery,2025-03-03
50414,Not Needed,2025-10-22
28294,Damaged,2025-02-01
33180,Damaged,2025-02-02
42747,Damaged,2025-08-10
4529,Damaged,2025-03-29
30684,Damaged,2025-05-24
14251,Late Delivery,2025-06-13
84389,Wrong Item,2025-04-03
46937,Late Delivery,2025-07-26
16140,Late Delivery,2025-08-03
67515,Wrong Item,2025-02-11
82052,Late Delivery,2025-12-16
41402,Wrong Item,2025-12-18
58264,Wrong Item,2025-05-29
41523,Late Delivery,2025-03-07
29201,Late Delivery,2025-12-08
22408,Wrong Item,2025-01-16
27141,Wrong Item,2025-12-30
83220,Late Delivery,2025-06-12
83063,Damaged,2025-02-11
56283,Wrong Item,2025-07-12
29176,Late Delivery,2025-11-14
24644,Not Needed,2025-11-03
77592,Late Delivery,2025-08-02
13582,Damaged,2025-09-19
67673,Not Needed,2025-09-02
30219,Late Delivery,2025-05-12
37045,Late Delivery,2025-06-16
9371,Damaged,2025-06-11
85703,Late Delivery,2025-09-02
92550,Late Delivery,2025-12-30
10100,Not Needed,2025-05-21
61104,Not Needed,2025-12-30
80247,Wrong Item,2025-08-03
55972,Damaged,2025-10-08
9809,Damaged,2025-06-20
77100,Damaged,2025-05-03
95501,Late Delivery,2025-12-23
43658,Late Delivery,2025-08-20
71999,Damaged,2025-03-06
66351,Late Delivery,2025-06-17
93933,Wrong Item,2025-03-09
18814,Not Needed,2025-06-20
8500,Not Needed,2025-06-19
19328,Wrong Item,2025-07-04
90110,Not Needed,2025-11-07
28674,Wrong Item,2025-04-07
94133,Wrong Item,2025-08-07
81168,Not Needed,2025-02-01
54092,Not Needed,2025-04-11
54290,Wrong Item,2025-09-27
43291,Not Needed,2025-10-14
43766,Damaged,2025-07-26
27355,Not Needed,2025-04-28
77429,Damaged,2025-03-24
78559,Not Needed,2025-04-06
96484,Late Delivery,2025-06-23
9136,Late Delivery,2025-09-29
47910,Late Delivery,2025-03-28
33860,Damaged,2025-10-07
13029,Wrong Item,2025-04-21
17778,Wrong Item,2025-02-02
21644,Damaged,2025-10-25
11450,Damaged,2025-07-08
3785,Late Delivery,2025-07-23
28466,Damaged,2025-11-02
17741,Not Needed,2025-09-27
46500,Damaged,2025-09-08
56122,Not Needed,2025-09-19
60892,Late Delivery,2025-03-02
80107,Late Delivery,2025-02-17
96584,Wrong Item,2025-11-11
36380,Not Needed,2025-10-06
46264,Not Needed,2025-08-21
26623,Damaged,2025-07-08
59633,Wrong Item,2025-04-05
6420,Damaged,2025-12-21
47766,Not Needed,2025-04-24
40478,Late Delivery,2025-12-14
29134,Damaged,2025-07-17
81024,Late Delivery,2025-02-15
98493,Not Needed,2025-05-27
53708,Damaged,2025-09-26
86265,Wrong Item,2025-11-21
68426,Not Needed,2025-06-19
36080,Damaged,2025-10-17
94598,Not Needed,2025-02-19
19676,Damaged,2025-04-07
78131,Damaged,2025-04-30
30396,Wrong Item,2025-01-31
19331,Not Needed,2025-10-24
35267,Not Needed,2025-08-23
35365,Wrong Item,2025-11-04
13520,Late Delivery,2025-02-11
76500,Not Needed,2025-10-31
37773,Damaged,2025-05-13
53325,Wrong Item,2025-05-04
32565,Late Delivery,2025-03-13
2762,Wrong Item,2025-11-29
50581,Damaged,2025-09-30
7123,Wrong Item,2025-04-20
43717,Late Delivery,2025-12-15
40955,Damaged,2025-06-06
71885,Late Delivery,2025-12-23
28901,Late Delivery,2025-09-29
16342,Wrong Item,2025-09-19
82611,Late Delivery,2025-05-20
83294,Damaged,2025-11-15
75229,Wrong Item,2025-10-17
6717,Wrong Item,2025-07-22
42512,Wrong Item,2025-01-06
91892,Wrong Item,2025-12-19
76189,Late Delivery,2025-06-07
69280,Not Needed,2025-03-28
90902,Late Delivery,2025-10-09
6493,Wrong Item,2025-12-07
39967,Wrong Item,2025-06-30
38617,Not Needed,2025-09-16
33472,Damaged,2025-04-30
49407,Not Needed,2025-01-19
43272,Not Needed,2025-11-12
48164,Not Needed,2025-04-02
46721,Not Needed,2025-03-20
30096,Late Delivery,2025-10-30
23211,Not Needed,2025-01-07
36551,Wrong Item,2025-04-08
33097,Not Needed,2025-01-10
86871,Damaged,2025-08-27
94813,Not Needed,2025-06-02
40709,Wrong Item,2025-12-04
60886,Wrong Item,2025-01-10
87964,Damaged,2025-07-29
93632,Wrong Item,2025-08-04
24029,Late Delivery,2025-08-29
91820,Wrong Item,2025-10-03
19632,Late Delivery,2025-09-29
75721,Late Delivery,2025-09-20
19926,Not Needed,2025-05-06
53436,Wrong Item,2025-07-10
56986,Late Delivery,2025-05-12
82926,Damaged,2025-11-13
59349,Not Needed,2025-02-19
1352,Late Delivery,2025-04-19
9761,Late Delivery,2025-08-11
70608,Damaged,2025-08-16
88904,Wrong Item,2025-07-17
87229,Late Delivery,2025-08-26
30971,Not Needed,2025-05-22
61955,Damaged,2025-05-21
63571,Not Needed,2025-07-03
87382,Not Needed,2025-05-02
85489,Wrong Item,2025-11-14
70329,Damaged,2025-09-06
46095,Late Delivery,2025-04-14
59013,Not Needed,2025-06-02
66770,Not Needed,2025-07-10
88931,Damaged,2025-07-14
13669,Not Needed,2025-04-13
29832,Late Delivery,2025-05-03
91434,Damaged,2025-05-08
17692,Not Needed,2025-06-21
71063,Wrong Item,2025-09-18
18446,Damaged,2025-07-09
77995,Late Delivery,2025-06-12
54489,Damaged,2025-03-09
55355,Wrong Item,2025-11-13
45214,Late Delivery,2025-12-26
31744,Damaged,2025-09-30
18685,Damaged,2025-06-05
48700,Wrong Item,2025-08-11
76565,Damaged,2025-04-02
42478,Damaged,2025-02-03
28529,Not Needed,2025-09-01
14773,Late Delivery,2025-10-22
97523,Not Needed,2025-09-28
88532,Damaged,2025-07-15
84205,Wrong Item,2025-08-02
83506,Damaged,2025-03-28
3369,Damaged,2025-02-12
56610,Wrong Item,2025-02-25
30863,Late Delivery,2025-07-22
64349,Late Delivery,2025-11-17
45657,Damaged,2025-09-16
92212,Wrong Item,2025-07-20
70572,Wrong Item,2025-08-07
46294,Not Needed,2025-06-05
34352,Not Needed,2025-03-26
70676,Damaged,2025-05-03
25371,Wrong Item,2025-01-20
8399,Wrong Item,2025-06-19
17777,Wrong Item,2025-04-03
48284,Not Needed,2025-11-04
54570,Not Needed,2025-01-14
15238,Late Delivery,2025-03-21
5018,Late Delivery,2025-04-16
81632,Not Needed,2025-12-30
93999,Late Delivery,2025-01-14
59522,Damaged,2025-05-12
35277,Wrong Item,2025-09-13
95154,Late Delivery,2025-03-10
73346,Wrong Item,2025-03-25
78740,Not Needed,2025-03-19
50363,Not Needed,2025-11-29
37034,Not Needed,2025-02-14
78158,Damaged,2025-08-25
39046,Late Delivery,2025-09-11
55601,Wrong Item,2025-11-24
2073,Damaged,2025-10-17
93978,Wrong Item,2025-10-20
39244,Wrong Item,2025-10-02
4526,Late Delivery,2025-10-05
64419,Not Needed,2025-08-06
10117,Damaged,2025-05-26
51511,Wrong Item,2025-07-18
42247,Damaged,2025-10-24
97095,Late Delivery,2025-05-30
84754,Damaged,2025-09-28
7716,Not Needed,2025-01-19
79504,Damaged,2025-05-27
2530,Not Needed,2025-07-15
96460,Late Delivery,2025-03-06
23849,Not Needed,2025-09-18
10882,Not Needed,2025-03-18
10845,Not Needed,2025-07-20
63479,Not Needed,2025-08-03
91928,Wrong Item,2025-12-11
34906,Late Delivery,2025-01-06
43878,Late Delivery,2025-10-03
18048,Damaged,2025-04-30
92912,Late Delivery,2025-10-24
87333,Not Needed,2025-09-22
33653,Damaged,2025-07-17
48935,Wrong Item,2025-09-20
19910,Wrong Item,2025-03-12
31697,Not Needed,2025-06-25
55370,Not Needed,2025-06-12
74689,Not Needed,2025-07-12
54679,Late Delivery,2025-04-02
5719,Damaged,2025-04-07
36019,Late Delivery,2025-02-04
2550,Wrong Item,2025-06-23
39876,Late Delivery,2025-03-03
13777,Not Needed,2025-03-21
58203,Damaged,2025-07-15
27814,Not Needed,2025-06-27
53944,Wrong Item,2025-02-27
85257,Not Needed,2025-05-21
74887,Wrong Item,2025-05-15
15674,Wrong Item,2025-07-25
73360,Late Delivery,2025-11-12
36841,Not Needed,2025-12-24
13425,Not Needed,2025-12-15
23042,Wrong Item,2025-05-27
39980,Damaged,2025-12-28
33633,Damaged,2025-01-16
34193,Damaged,2025-01-12
27489,Not Needed,2025-09-12
11302,Not Needed,2025-10-02
42555,Wrong Item,2025-02-18
77194,Damaged,2025-07-08
13501,Late Delivery,2025-11-18
24175,Not Needed,2025-10-08
87407,Late Delivery,2025-08-20
70983,Late Delivery,2025-04-30
15702,Not Needed,2025-05-03
73221,Damaged,2025-09-21
85379,Wrong Item,2025-10-06
96130,Damaged,2025-10-26
61137,Wrong Item,2025-10-13
53223,Wrong Item,2025-02-20
81826,Wrong Item,2025-01-10
81234,Late Delivery,2025-03-28
5595,Wrong Item,2025-01-14
44998,Late Delivery,2025-08-07
26826,Not Needed,2025-11-09
34184,Not Needed,2025-12-03
26614,Wrong Item,2025-08-16
90320,Not Needed,2025-03-28
12443,Not Needed,2025-01-25
20745,Wrong Item,2025-06-13
23310,Late Delivery,2025-11-29
91867,Damaged,2025-06-01
60607,Late Delivery,2025-05-03
28016,Not Needed,2025-02-12
68639,Late Delivery,2025-06-26
21647,Not Needed,2025-12-11
28805,Late Delivery,2025-05-09
56492,Not Needed,2025-11-28
97235,Wrong Item,2025-10-20
39455,Late Delivery,2025-10-04
22552,Late Delivery,2025-03-10
63532,Damaged,2025-08-06
95459,Not Needed,2025-10-13
98232,Not Needed,2025-10-01
81061,Late Delivery,2025-11-19
87049,Wrong Item,2025-01-19
47562,Late Delivery,2025-12-11
52370,Not Needed,2025-07-07
1700,Wrong Item,2025-04-30
78431,Late Delivery,2025-05-28
41784,Damaged,2025-06-03
18839,Not Needed,2025-03-28
34018,Late Delivery,2025-06-02
84641,Wrong Item,2025-12-18
97577,Damaged,2025-11-09
57675,Late Delivery,2025-12-06
6319,Damaged,2025-01-20
11885,Damaged,2025-09-10
68289,Late Delivery,2025-07-05
70455,Not Needed,2025-05-12
95943,Damaged,2025-05-13
46793,Not Needed,2025-09-23
14976,Not Needed,2025-03-13
22863,Damaged,2025-06-16
31139,Damaged,2025-04-29
54249,Wrong Item,2025-08-28
39745,Late Delivery,2025-12-27
43373,Wrong Item,2025-07-06
63850,Not Needed,2025-05-21
49082,Late Delivery,2025-05-16
76438,Late Delivery,2025-05-15
37272,Wrong Item,2025-10-24
95522,Not Needed,2025-11-27
74089,Late Delivery,2025-06-29
67497,Wrong Item,2025-05-05
40226,Late Delivery,2025-05-19
71412,Wrong Item,2025-03-10
1487,Wrong Item,2025-06-12
63628,Late Delivery,2025-05-16
63550,Late Delivery,2025-10-03
21559,Damaged,2025-08-18
87290,Late Delivery,2025-06-04
32574,Late Delivery,2025-10-06
29622,Damaged,2025-11-22
26923,Late Delivery,2025-11-12
44043,Wrong Item,2025-12-17
98140,Not Needed,2025-06-23
31602,Wrong Item,2025-11-23
7613,Not Needed,2025-04-24
92133,Wrong Item,2025-12-05
96541,Wrong Item,2025-11-24
71815,Wrong Item,2025-06-30
40128,Not Needed,2025-01-24
16571,Damaged,2025-06-24
76252,Not Needed,2025-07-11
65996,Late Delivery,2025-06-10
19378,Wrong Item,2025-12-23
4562,Wrong Item,2025-08-10
40583,Wrong Item,2025-09-17
76883,Damaged,2025-01-13
74698,Late Delivery,2025-11-02
56555,Late Delivery,2025-02-26
49606,Not Needed,2025-12-01
12320,Damaged,2025-05-19
11381,Late Delivery,2025-05-03
37227,Late Delivery,2025-05-15
7305,Not Needed,2025-08-23
51314,Wrong Item,2025-05-18
79793,Late Delivery,2025-04-24
14093,Late Delivery,2025-05-08
93538,Late Delivery,2025-02-04
40855,Damaged,2025-07-01
25697,Not Needed,2025-09-04
45458,Damaged,2025-05-22
85676,Wrong Item,2025-12-13
11714,Not Needed,2025-08-22
59207,Not Needed,2025-01-06
75815,Not Needed,2025-05-31
59951,Wrong Item,2025-10-19
79550,Wrong Item,2025-11-27
42990,Late Delivery,2025-02-09
61392,Late Delivery,2025-01-29
40026,Damaged,2025-12-23
6499,Not Needed,2025-09-01
93594,Late Delivery,2025-09-28
68787,Late Delivery,2025-07-22
38287,Wrong Item,2025-07-05
58286,Late Delivery,2025-09-01
5748,Late Delivery,2025-12-31
17969,Late Delivery,2025-02-10
38009,Damaged,2025-10-23
90712,Not Needed,2025-04-17
63255,Wrong Item,2025-05-26
39542,Damaged,2025-09-29
98925,Late Delivery,2025-02-12
80222,Not Needed,2025-09-14
37815,Late Delivery,2025-04-10
31430,Wrong Item,2025-08-01
6044,Damaged,2025-06-08
86739,Wrong Item,2025-05-10
11642,Damaged,2025-09-28
47577,Wrong Item,2025-04-29
39027,Damaged,2025-04-07
20996,Damaged,2025-02-11
83712,Damaged,2025-02-04
33387,Damaged,2025-01-14
95295,Late Delivery,2025-01-13
31153,Damaged,2025-09-23
74976,Wrong Item,2025-10-29
44970,Not Needed,2025-05-18
70222,Not Needed,2025-06-24
1046,Damaged,2025-08-24
1256,Late Delivery,2025-07-13
59302,Damaged,2025-08-01
35887,Wrong Item,2025-12-31
11420,Late Delivery,2025-07-04
92266,Damaged,2025-09-23
77028,Not Needed,2025-07-11
53459,Late Delivery,2025-02-22
97600,Not Needed,2025-08-20
94389,Late Delivery,2025-12-27
71538,Damaged,2025-06-28
70716,Not Needed,2025-12-06
75726,Damaged,2025-12-30
91846,Damaged,2025-08-29
31143,Late Delivery,2025-04-13
84067,Not Needed,2025-05-24
34590,Wrong Item,2025-10-19
36245,Not Needed,2025-08-27
5412,Late Delivery,2025-08-21
44787,Not Needed,2025-04-15
37570,Late Delivery,2025-07-06
17624,Not Needed,2025-05-14
29817,Damaged,2025-09-16
16464,Late Delivery,2025-06-25
66842,Not Needed,2025-06-24
77799,Damaged,2025-11-18
8685,Wrong Item,2025-10-26
8619,Late Delivery,2025-10-09
35962,Late Delivery,2025-11-18
84282,Wrong Item,2025-07-10
16142,Damaged,2025-01-24
9164,Late Delivery,2025-12-12
38589,Not Needed,2025-02-08
59466,Not Needed,2025-12-21
52070,Damaged,2025-01-03
83779,Damaged,2025-10-29
53446,Damaged,2025-10-27
43247,Wrong Item,2025-02-10
39341,Wrong Item,2025-08-24
32215,Not Needed,2025-02-06
81190,Wrong Item,2025-02-09
22162,Damaged,2025-09-09
73085,Not Needed,2025-11-20
52007,Damaged,2025-01-31
85694,Damaged,2025-05-06
82438,Wrong Item,2025-07-19
15870,Wrong Item,2025-08-14
13750,Damaged,2025-09-21
5078,Wrong Item,2025-01-23
33657,Late Delivery,2025-04-06
7598,Late Delivery,2025-09-19
79051,Damaged,2025-08-07
6716,Damaged,2025-05-31
6455,Damaged,2025-02-03
18218,Wrong Item,2025-12-30
14266,Not Needed,2025-01-06
85662,Late Delivery,2025-05-28
99986,Late Delivery,2025-02-09
93976,Late Delivery,2025-06-01
35262,Damaged,2025-08-30
94450,Late Delivery,2025-12-06
75797,Wrong Item,2025-12-30
38034,Wrong Item,2025-08-10
79907,Damaged,2025-06-22
19299,Not Needed,2025-06-30
8276,Not Needed,2025-05-01
70706,Not Needed,2025-08-13
12177,Wrong Item,2025-01-26
42340,Late Delivery,2025-04-02
4551,Late Delivery,2025-02-05
354,Wrong Item,2025-12-18
18672,Damaged,2025-12-20
73403,Not Needed,2025-04-24
13247,Wrong Item,2025-08-01
13647,Wrong Item,2025-01-11
55213,Not Needed,2025-09-16
70477,Not Needed,2025-07-11
82675,Not Needed,2025-08-16
2903,Late Delivery,2025-11-12
82582,Wrong Item,2025-09-12
47107,Damaged,2025-03-09
28178,Late Delivery,2025-05-30
64682,Late Delivery,2025-12-10
74960,Late Delivery,2025-06-11
19070,Late Delivery,2025-01-13
87412,Damaged,2025-12-13
96960,Late Delivery,2025-03-26
91024,Late Delivery,2025-03-15
3307,Late Delivery,2025-12-19
51196,Not Needed,2025-10-03
95444,Damaged,2025-05-06
99595,Late Delivery,2025-04-10
59625,Wrong Item,2025-03-15
21119,Wrong Item,2025-05-15
21800,Damaged,2025-02-01
38387,Not Needed,2025-03-11
96611,Wrong Item,2025-10-22
71827,Wrong Item,2025-09-11
98454,Not Needed,2025-10-22
30100,Damaged,2025-05-19
96779,Wrong Item,2025-04-02
78629,Late Delivery,2025-10-20
40803,Not Needed,2025-07-19
79525,Late Delivery,2025-05-14
15795,Not Needed,2025-07-25
52281,Damaged,2025-05-20
3149,Not Needed,2025-05-26
27528,Not Needed,2025-11-11
58179,Damaged,2025-11-15
81025,Not Needed,2025-06-30
96882,Damaged,2025-06-28
70558,Wrong Item,2025-01-10
55873,Not Needed,2025-10-16
61593,Wrong Item,2025-12-31
8958,Late Delivery,2025-06-07
74171,Late Delivery,2025-07-23
21711,Wrong Item,2025-09-23
37672,Wrong Item,2025-08-18
87573,Not Needed,2025-04-04
33992,Damaged,2025-05-12
7282,Not Needed,2025-04-27
94916,Not Needed,2025-11-24
69209,Wrong Item,2025-10-21
24194,Damaged,2025-01-14
16421,Not Needed,2025-03-31
92365,Wrong Item,2025-06-24
42666,Damaged,2025-03-05
58175,Late Delivery,2025-11-12
69129,Late Delivery,2025-01-25
92732,Late Delivery,2025-07-23
1726,Wrong Item,2025-09-17
90115,Wrong Item,2025-03-21
28102,Wrong Item,2025-04-19
43289,Not Needed,2025-12-11
10551,Late Delivery,2025-08-17
58125,Wrong Item,2025-08-18
39665,Damaged,2025-06-09
3198,Late Delivery,2025-09-20
51497,Not Needed,2025-09-28
67783,Late Delivery,2025-04-30
13191,Wrong Item,2025-09-15
61092,Wrong Item,2025-07-15
94618,Not Needed,2025-09-22
55548,Wrong Item,2025-11-14
18219,Late Delivery,2025-02-04
48994,Late Delivery,2025-11-09
51690,Not Needed,2025-09-19
53885,Late Delivery,2025-03-07
6327,Not Needed,2025-04-14
48041,Late Delivery,2025-12-11
27238,Late Delivery,2025-07-20
85303,Damaged,2025-07-03
20263,Damaged,2025-04-13
30316,Wrong Item,2025-06-24
5201,Wrong Item,2025-12-10
42993,Late Delivery,2025-10-03
92693,Late Delivery,2025-02-03
5022,Damaged,2025-07-20
89410,Not Needed,2025-02-05
10598,Wrong Item,2025-05-28
1521,Not Needed,2025-11-28
76106,Not Needed,2025-02-26
7735,Damaged,2025-04-10
39409,Wrong Item,2025-08-01
22624,Late Delivery,2025-06-15
76619,Not Needed,2025-06-05
26594,Wrong Item,2025-09-24
34783,Wrong Item,2025-12-21
10835,Late Delivery,2025-08-05
79168,Wrong Item,2025-08-26
14154,Damaged,2025-11-14
33523,Not Needed,2025-07-14
4471,Late Delivery,2025-09-17
54461,Damaged,2025-12-20
29664,Late Delivery,2025-09-25
39291,Late Delivery,2025-06-11
29738,Wrong Item,2025-02-27
25214,Damaged,2025-12-31
45759,Late Delivery,2025-04-29
89168,Not Needed,2025-08-19
63405,Wrong Item,2025-04-06
6887,Not Needed,2025-10-30
46201,Late Delivery,2025-07-28
39522,Damaged,2025-07-26
13049,Damaged,2025-06-03
1500,Wrong Item,2025-03-19
11833,Late Delivery,2025-01-27
50531,Wrong Item,2025-09-05
25784,Wrong Item,2025-08-30
87165,Damaged,2025-09-13
38065,Late Delivery,2025-05-26
50282,Not Needed,2025-08-29
6733,Not Needed,2025-05-26
65388,Not Needed,2025-07-16
80136,Damaged,2025-01-20
53862,Damaged,2025-08-26
69429,Not Needed,2025-03-11
68350,Not Needed,2025-01-22
23990,Not Needed,2025-07-21
70930,Damaged,2025-02-24
44730,Late Delivery,2025-09-17
82967,Wrong Item,2025-09-23
19803,Late Delivery,2025-02-10
15678,Not Needed,2025-01-15
10375,Late Delivery,2025-01-24
59753,Wrong Item,2025-09-03
52510,Late Delivery,2025-02-24
21111,Wrong Item,2025-08-19
1551,Not Needed,2025-11-09
42152,Damaged,2025-05-13
25406,Wrong Item,2025-09-18
71169,Damaged,2025-03-12
64542,Not Needed,2025-03-03
6978,Wrong Item,2025-05-07
5707,Not Needed,2025-01-03
31381,Wrong Item,2025-04-01
12055,Wrong Item,2025-04-11
73361,Not Needed,2025-11-16
14,Late Delivery,2025-08-19
34464,Wrong Item,2025-06-21
77092,Wrong Item,2025-01-11
58288,Late Delivery,2025-12-09
18040,Damaged,2025-06-04
91365,Wrong Item,2025-08-07
98516,Not Needed,2025-11-08
63799,Late Delivery,2025-08-14
93218,Not Needed,2025-10-24
50122,Wrong Item,2025-10-18
44501,Wrong Item,2025-11-13
90655,Damaged,2025-08-13
29560,Wrong Item,2025-08-03
1647,Not Needed,2025-01-25
33223,Damaged,2025-11-19
11664,Late Delivery,2025-01-28
63563,Damaged,2025-11-16
63745,Wrong Item,2025-02-08
51851,Late Delivery,2025-12-21
74350,Not Needed,2025-06-25
96825,Late Delivery,2025-11-14
95789,Wrong Item,2025-09-29
41239,Wrong Item,2025-01-07
60996,Late Delivery,2025-03-30
4642,Damaged,2025-06-20
55128,Late Delivery,2025-07-30
1312,Late Delivery,2025-11-17
77931,Damaged,2025-02-16
67877,Not Needed,2025-05-03
91176,Wrong Item,2025-12-23
80866,Late Delivery,2025-10-24
35698,Late Delivery,2025-10-10
96229,Wrong Item,2025-07-07
13879,Damaged,2025-10-13
9553,Damaged,2025-07-22
28726,Late Delivery,2025-08-01
40894,Not Needed,2025-09-18
49402,Late Delivery,2025-04-16
36691,Damaged,2025-04-07
23142,Not Needed,2025-03-21
73017,Not Needed,2025-02-13
15609,Not Needed,2025-09-11
67072,Damaged,2025-05-23
14170,Damaged,2025-01-11
56646,Wrong Item,2025-01-16
34056,Wrong Item,2025-10-22
68504,Damaged,2025-02-27
98529,Not Needed,2025-03-16
19539,Wrong Item,2025-02-01
57535,Not Needed,2025-05-06
61096,Not Needed,2025-09-25
66405,Damaged,2025-03-06
87911,Damaged,2025-01-21
99594,Not Needed,2025-09-21
96026,Wrong Item,2025-02-12
65867,Damaged,2025-07-05
86070,Late Delivery,2025-02-18
92608,Damaged,2025-12-17
9038,Wrong Item,2025-12-25
55985,Not Needed,2025-11-25
59608,Late Delivery,2025-04-13
25176,Late Delivery,2025-03-10
45471,Not Needed,2025-10-31
7143,Wrong Item,2025-09-29
83443,Late Delivery,2025-09-28
5450,Not Needed,2025-01-06
32260,Late Delivery,2025-01-19
16641,Late Delivery,2025-04-04
67325,Wrong Item,2025-08-22
77779,Not Needed,2025-05-20
13205,Damaged,2025-06-21
809,Late Delivery,2025-12-06
83261,Late Delivery,2025-04-03
3251,Not Needed,2025-06-11
35268,Wrong Item,2025-11-21
33746,Wrong Item,2025-04-24
46675,Damaged,2025-02-28
25912,Not Needed,2025-05-03
71731,Wrong Item,2025-08-06
87444,Damaged,2025-09-29
